Education<9th,HSNoDiploma,HSGraduate,SomeCollege,Associates,Bachelors,Graduate,MedianEarnings,year,state_po,district
2.74,5.82,37.46,20.44,9.66,15.58,8.3,51198.729999999996,2022,IN,6
6.03,7.53,30.96,19.23,7.36,18.9,9.98,48951.76,2022,IN,7
3.09,6.19,36.63,19.12,12.15,14.73,8.09,50271.869999999995,2022,IN,8
2.78,5.63,34.05,19.96,8.37,17.54,11.67,51034.17,2022,IN,9
2.65,3.51,31.32,20.41,13.12,19.64,9.35,52478.909999999996,2022,IA,1
2.69,3.61,30.44,20.89,11.39,19.9,11.08,52449.869999999995,2022,IA,2
2.99,3.71,26.75,20.82,10.0,24.56,11.18,58827.78,2022,IA,3
2.62,4.97,33.01,20.13,13.59,18.07,7.62,51002.71,2022,IA,4
4.67,5.29,28.34,24.35,10.46,17.56,9.34,49760.04,2022,KS,1
2.18,4.07,29.9,23.26,8.24,19.71,12.65,50558.64,2022,KS,2
3.47,3.2,17.7,18.66,7.04,30.36,19.59,63863.799999999996,2022,KS,3
3.6,6.21,26.81,24.08,9.06,19.21,11.02,49296.61,2022,KS,4
4.82,8.23,37.12,20.65,10.31,11.39,7.48,44617.54,2022,KY,1
3.6,7.24,35.81,19.98,9.4,14.16,9.82,48478.65,2022,KY,2
2.91,5.85,28.33,19.56,7.64,20.49,15.21,50160.549999999996,2022,KY,3
3.55,6.18,28.75,19.11,9.53,20.06,12.81,56889.36,2022,KY,4
9.26,11.58,38.55,18.22,7.89,7.95,6.54,39027.34,2022,KY,5
4.25,5.47,28.81,18.29,8.96,20.1,14.12,49504.729999999996,2022,KY,6
4.13,6.86,27.48,20.37,6.72,21.62,12.81,54936.42,2022,LA,1
4.89,10.1,29.73,21.61,7.0,16.65,10.04,42865.46,2022,LA,2
4.61,8.9,36.44,19.48,7.08,15.76,7.74,49144.15,2022,LA,3
3.94,10.16,36.5,21.0,6.58,13.68,8.14,44507.43,2022,LA,4
4.97,12.02,37.76,19.8,6.43,12.17,6.85,42425.02,2022,LA,5
3.34,6.61,30.29,21.41,6.82,19.83,11.69,59083.09,2022,LA,6
1.45,3.0,24.84,17.19,10.3,26.01,17.21,58837.46,2022,ME,1
2.35,4.25,34.86,19.67,10.83,17.94,10.11,48910.619999999995,2022,ME,2
2.24,5.72,30.04,19.57,7.88,20.66,13.89,63020.43,2022,MD,1
3.35,6.35,28.18,20.49,7.83,19.38,14.42,62496.5,2022,MD,2
2.93,4.04,18.23,17.0,6.21,26.12,25.47,75241.43,2022,MD,3
6.24,5.38,26.53,19.59,6.18,21.35,14.73,63942.45,2022,MD,4
4.17,4.27,25.31,20.24,7.77,20.67,17.57,75738.73999999999,2022,MD,5
4.22,6.11,24.16,15.05,7.22,22.28,20.95,65734.45999999999,2022,MD,6
3.23,5.94,22.77,17.96,6.56,22.07,21.46,62558.21,2022,MD,7
3.45,3.61,15.81,12.67,5.57,26.43,32.46,84543.91,2022,MD,8
4.68,6.14,29.45,15.8,9.97,19.51,14.45,59755.85,2022,MA,1
3.39,4.38,24.03,16.02,8.72,24.36,19.09,63383.43,2022,MA,2
5.72,5.69,25.09,14.83,7.94,22.48,18.26,64303.03,2022,MA,3
3.06,3.67,18.98,13.77,6.71,26.88,26.92,83951.01,2022,MA,4
3.55,3.33,17.17,10.35,5.28,29.39,30.93,85878.54,2022,MA,5
2.8,3.55,23.51,13.84,8.34,27.53,20.43,76517.98,2022,MA,6
9.14,5.07,20.18,12.3,5.36,24.88,23.08,64207.439999999995,2022,MA,7
3.8,3.54,20.93,13.41,7.16,28.9,22.25,79521.2,2022,MA,8
4.57,4.32,25.93,16.4,9.24,23.63,15.92,63823.869999999995,2022,MA,9
1.63,4.71,31.86,22.65,11.37,17.03,10.75,46478.52,2022,MI,1
3.03,5.4,31.29,21.65,9.97,18.81,9.84,50440.06,2022,MI,2
2.68,4.84,28.1,20.97,8.21,22.53,12.67,54541.96,2022,MI,3
1.93,5.98,33.91,22.69,11.29,15.2,9.01,49733.42,2022,MI,4
1.97,6.91,32.59,24.77,11.67,14.07,8.03,44584.869999999995,2022,MI,5
2.44,5.37,29.21,22.79,9.8,18.87,11.52,50714.729999999996,2022,MI,6
2.07,5.57,31.99,22.59,11.06,16.95,9.78,51175.74,2022,MI,7
1.38,3.15,20.56,20.24,9.48,27.71,17.48,62536.43,2022,MI,8
3.35,5.65,27.25,20.8,9.28,20.53,13.14,55272.799999999996,2022,MI,9
2.57,5.76,32.39,23.13,11.5,15.61,9.05,55777.369999999995,2022,MI,10
1.7,2.53,18.28,17.2,8.62,29.28,22.38,75338.23,2022,MI,11
3.01,5.01,26.16,19.96,8.5,20.17,17.19,56467.07,2022,MI,12
4.48,9.8,35.82,24.32,8.16,11.47,5.94,42647.659999999996,2022,MI,13
3.14,7.71,24.38,22.33,7.56,18.38,16.5,49835.06,2022,MI,14
3.24,3.45,28.27,20.23,13.3,19.76,11.74,55964.92,2022,MN,1
1.79,3.19,21.71,19.25,11.94,28.89,13.25,69282.18,2022,MN,2
2.07,2.07,16.28,17.86,9.97,32.79,18.97,73278.81,2022,MN,3
4.24,3.18,19.26,17.5,8.95,29.13,17.75,62667.11,2022,MN,4
3.88,3.22,16.63,17.76,7.91,32.3,18.31,61183.65,2022,MN,5
1.48,2.87,25.91,23.16,13.36,23.61,9.61,65396.869999999995,2022,MN,6
2.91,3.96,30.95,21.64,14.86,17.86,7.82,51979.18,2022,MN,7
1.64,3.97,29.07,23.88,14.57,18.04,8.82,52838.28,2022,MN,8
4.6,8.99,32.01,19.71,10.48,15.7,8.51,47012.13,2022,MS,1
5.74,11.26,29.54,21.76,9.45,13.29,8.97,37620.11,2022,MS,2
4.46,7.7,28.63,21.29,9.46,17.22,11.23,48477.439999999995,2022,MS,3
4.38,7.47,28.92,24.22,11.08,15.24,8.69,45834.799999999996,2022,MS,4
2.61,7.43,26.04,22.1,7.77,19.5,14.56,47632.86,2022,MO,1
1.48,2.52,18.45,16.45,7.51,31.27,22.32,71288.36,2022,MO,2
1.78,6.12,32.04,20.92,10.43,18.7,10.01,56545.72,2022,MO,3
3.3,5.28,35.29,20.05,9.1,16.22,10.77,47525.17,2022,MO,4
2.42,5.8,30.6,21.43,8.52,19.54,11.69,50660.28,2022,MO,5
2.5,4.61,32.64,21.02,7.9,19.81,11.52,53721.58,2022,MO,6
3.02,6.06,32.01,24.0,7.16,17.89,9.85,45335.07,2022,MO,7
3.49,9.42,40.39,19.89,7.85,12.06,6.9,43828.619999999995,2022,MO,8
1.41,4.24,26.8,23.69,9.06,22.35,12.45,49049.77,2022,MT,0
2.9,4.18,24.88,20.67,12.01,22.99,12.37,53760.299999999996,2022,NE,1
3.87,3.11,20.26,21.58,8.68,26.63,15.86,60601.64,2022,NE,2
4.48,5.15,31.07,23.06,11.98,16.18,8.09,49061.869999999995,2022,NE,3
10.78,11.07,31.81,21.83,7.41,11.79,5.32,38839.79,2022,NV,1
4.92,6.3,25.86,23.69,9.37,18.02,11.84,52608.38,2022,NV,2
2.67,3.52,22.75,24.05,9.49,24.8,12.72,59949.45,2022,NV,3
6.29,7.98,29.79,23.62,9.31,15.31,7.69,48425.409999999996,2022,NV,4
2.1,3.1,24.09,18.37,9.92,26.9,15.53,64330.86,2022,NH,1
2.09,3.85,29.15,17.16,9.77,22.07,15.91,61575.689999999995,2022,NH,2
3.35,5.22,29.35,17.0,8.88,22.59,13.61,63019.22,2022,NJ,1
4.29,6.75,32.57,17.1,8.15,19.81,11.33,55682.99,2022,NJ,2
2.07,3.68,29.08,17.97,8.37,25.21,13.63,68473.9,2022,NJ,3
2.72,3.28,24.04,16.81,8.06,28.16,16.94,71871.58,2022,NJ,4
2.69,3.26,20.23,14.63,6.64,31.69,20.86,79057.77,2022,NJ,5
5.3,4.81,23.89,15.93,6.74,26.16,17.18,69555.64,2022,NJ,6
2.53,2.1,20.34,13.06,6.3,30.35,25.32,88597.41,2022,NJ,7
10.68,6.09,27.95,11.49,4.86,23.56,15.37,60116.43,2022,NJ,8
7.64,6.04,27.56,14.96,6.62,22.58,14.6,58850.77,2022,NJ,9
5.37,5.83,30.28,17.82,7.78,20.93,11.99,50725.619999999995,2022,NJ,10
2.3,2.28,17.47,12.99,6.2,32.36,26.39,89201.2,2022,NJ,11
4.78,4.8,22.78,15.09,5.68,25.2,21.67,71010.06,2022,NJ,12
3.6,5.93,22.96,20.47,9.59,19.66,17.79,51041.43,2022,NM,1
8.42,9.65,27.41,23.2,8.85,12.7,9.78,44462.659999999996,2022,NM,2
3.42,6.78,26.76,24.37,8.8,15.41,14.45,47580.83,2022,NM,3
3.42,4.18,26.65,16.2,9.81,20.38,19.37,72654.45,2022,NY,1
5.69,4.61,27.47,17.09,9.03,21.04,15.06,63840.81,2022,NY,2
3.81,2.86,16.77,11.51,7.07,29.77,28.21,89404.48,2022,NY,3
4.96,3.75,23.79,13.3,8.15,25.19,20.86,74695.72,2022,NY,4
9.13,8.18,28.96,17.98,8.2,17.26,10.28,54722.25,2022,NY,5
10.18,6.83,22.05,12.13,7.54,24.24,17.03,56488.85,2022,NY,6
12.93,9.8,20.86,10.58,5.23,24.35,16.24,56395.68,2022,NY,7
6.23,6.86,27.64,14.17,7.6,22.01,15.49,57182.18,2022,NY,8
6.35,5.89,23.62,13.74,7.93,24.23,18.24,58715.25,2022,NY,9
6.33,4.38,15.17,9.68,4.18,30.69,29.57,82282.42,2022,NY,10
6.92,5.77,27.69,13.79,6.93,23.55,15.35,65349.68,2022,NY,11
2.55,1.96,8.6,8.53,3.64,39.18,35.54,105717.7,2022,NY,12
11.52,9.87,21.61,15.93,5.83,20.89,14.35,46330.9,2022,NY,13
12.36,7.6,28.69,12.47,8.31,19.2,11.37,48392.74,2022,NY,14
16.74,14.36,27.04,17.7,7.27,11.99,4.9,37684.24,2022,NY,15
5.41,6.13,20.16,15.27,7.06,23.07,22.91,66715.77,2022,NY,16
5.23,4.97,18.26,13.58,7.4,26.2,24.37,77461.78,2022,NY,17
3.06,5.27,24.39,16.49,9.56,23.38,17.86,71226.65,2022,NY,18
2.6,6.6,28.29,16.57,10.8,19.32,15.81,56952.28,2022,NY,19
2.61,4.18,22.54,16.91,11.24,22.74,19.78,62513.439999999995,2022,NY,20
2.78,7.67,32.88,17.52,12.14,15.16,11.84,52079.61,2022,NY,21
3.11,6.08,30.9,18.75,13.99,15.1,12.09,51116.45,2022,NY,22
3.89,6.14,31.77,16.02,12.87,15.23,14.07,50414.65,2022,NY,23
3.05,5.81,28.08,17.06,12.71,18.49,14.8,56208.13,2022,NY,24
3.24,5.42,23.97,15.49,11.68,22.39,17.82,56844.59,2022,NY,25
3.47,5.49,25.61,18.05,11.15,20.23,16.01,51571.409999999996,2022,NY,26
2.01,4.87,27.87,16.63,13.51,19.97,15.13,59044.369999999995,2022,NY,27
4.74,7.94,27.52,18.95,9.44,17.99,13.42,49289.35,2022,NC,1
3.13,4.63,21.08,18.71,10.53,26.36,15.55,61609.57,2022,NC,2
3.39,6.63,29.36,23.45,10.7,15.76,10.71,48808.979999999996,2022,NC,3
2.93,3.68,14.06,13.74,7.71,32.0,25.89,63332.61,2022,NC,4
4.26,7.45,28.35,19.08,10.33,18.59,11.94,47007.29,2022,NC,5
4.69,7.57,27.34,21.56,10.8,18.07,9.97,48848.909999999996,2022,NC,6
4.54,5.85,27.12,20.81,12.31,19.77,9.6,48667.409999999996,2022,NC,7
3.38,5.86,25.39,23.77,11.9,18.92,10.76,49489.0,2022,NC,8
3.77,6.94,23.88,19.09,8.59,23.61,14.12,56192.4,2022,NC,9
4.16,7.78,28.11,20.02,11.25,18.48,10.2,49117.53,2022,NC,10
4.17,6.89,28.39,20.81,10.41,18.41,10.92,44057.31,2022,NC,11
5.59,4.73,18.08,18.22,7.39,29.67,16.32,57380.619999999995,2022,NC,12
3.81,6.26,27.49,20.62,9.89,21.61,10.32,48932.4,2022,NC,13
2.83,3.55,26.31,21.08,14.5,22.36,9.38,55690.25,2022,ND,0
2.57,5.33,28.43,18.48,8.03,23.38,13.79,60999.729999999996,2022,OH,1
2.44,5.59,31.51,17.35,8.04,21.12,13.94,55477.29,2022,OH,2
5.1,6.48,28.98,21.0,7.81,20.41,10.22,48252.38,2022,OH,3
1.86,5.5,40.93,19.74,10.86,13.83,7.28,50409.81,2022,OH,4
1.8,4.18,34.71,19.36,11.43,17.43,11.09,53177.08,2022,OH,5
2.78,6.55,44.7,16.54,10.46,11.7,7.28,45281.83,2022,OH,6
4.51,5.8,39.28,18.74,9.45,14.52,7.69,50947.049999999996,2022,OH,7
2.38,6.14,35.91,19.66,8.87,16.73,10.31,54076.11,2022,OH,8
3.44,7.29,33.45,20.88,8.3,17.58,9.07,47705.46,2022,OH,9
2.47,4.8,27.23,22.77,10.44,18.14,14.15,52492.22,2022,OH,10
2.84,8.35,28.27,21.43,7.78,17.39,13.94,46349.049999999996,2022,OH,11
1.62,3.79,25.3,18.07,7.86,25.64,17.72,64614.0,2022,OH,12
2.39,6.74,38.67,18.46,8.42,16.61,8.72,46085.27,2022,OH,13
2.68,3.63,28.92,18.13,8.25,23.19,15.19,61429.28,2022,OH,14
1.9,5.39,31.26,18.35,8.37,21.61,13.12,61639.82,2022,OH,15
2.62,3.77,29.37,19.15,9.24,21.77,14.07,59430.36,2022,OH,16
3.96,5.81,26.75,21.64,8.21,22.04,11.59,50056.49,2022,OK,1
3.96,9.76,37.72,21.6,8.7,12.79,5.46,43552.74,2022,OK,2
3.33,7.9,33.92,21.11,8.09,17.35,8.31,48955.39,2022,OK,3
2.54,7.21,31.16,22.8,7.94,17.98,10.37,49578.54,2022,OK,4
5.52,6.68,25.1,22.46,7.66,20.68,11.9,48452.03,2022,OK,5
3.08,3.71,18.69,21.79,8.68,26.63,17.42,63224.92,2022,OR,1
3.48,6.37,26.3,25.94,8.95,18.49,10.47,48911.83,2022,OR,2
3.81,4.01,17.28,21.82,7.75,28.1,17.23,60883.57,2022,OR,3
2.04,5.38,25.07,27.82,10.35,17.28,12.07,47559.049999999996,2022,OR,4
3.94,4.78,22.46,26.05,9.19,21.48,12.1,53964.79,2022,OR,5
2.29,3.6,26.41,15.5,7.59,27.22,17.38,70700.3,2022,PA,1
8.51,8.18,36.03,16.49,6.24,15.19,9.36,48366.119999999995,2022,PA,2
2.58,7.16,23.6,15.8,5.56,23.19,22.11,59849.02,2022,PA,3
1.55,3.39,22.1,13.43,7.68,29.24,22.62,75016.37,2022,PA,4
2.53,4.29,26.76,16.66,7.68,23.82,18.26,61782.6,2022,PA,5
3.4,4.25,23.97,13.57,6.79,28.43,19.59,71461.39,2022,PA,6
3.54,5.48,31.84,16.19,9.57,20.47,12.91,57459.27,2022,PA,7
2.82,5.88,36.99,17.19,10.35,16.39,10.38,50696.58,2022,PA,8
3.06,6.93,42.04,14.9,9.44,14.75,8.88,54581.89,2022,PA,9
2.61,5.26,33.88,15.01,9.1,21.09,13.06,57810.17,2022,PA,10
4.98,6.16,36.09,16.1,8.2,17.57,10.9,54972.72,2022,PA,11
2.86,6.5,42.86,13.37,9.43,15.12,9.86,48796.88,2022,PA,12
3.02,5.72,45.68,14.51,8.78,14.24,8.04,49334.119999999995,2022,PA,13
1.62,5.0,37.43,15.27,11.16,18.3,11.22,55748.33,2022,PA,14
2.78,5.14,45.19,14.32,10.43,14.35,7.79,48738.799999999996,2022,PA,15
1.89,4.59,38.09,16.11,10.38,18.56,10.39,50790.96,2022,PA,16
1.34,2.54,25.66,14.51,10.34,27.01,18.59,62790.53,2022,PA,17
1.75,3.49,27.48,14.99,10.91,23.71,17.67,57437.49,2022,PA,18
6.22,7.3,27.81,15.46,7.35,19.69,16.17,57033.35,2022,RI,1
3.31,4.92,27.64,18.28,8.73,22.09,15.05,62593.299999999996,2022,RI,2
2.11,4.0,21.67,18.24,9.51,26.23,18.23,56101.65,2022,SC,1
3.32,4.98,25.94,20.02,10.12,22.11,13.51,51018.439999999995,2022,SC,2
3.74,9.1,32.29,17.32,11.57,16.14,9.83,46676.96,2022,SC,3
4.0,7.03,24.1,19.05,9.67,22.8,13.34,52597.49,2022,SC,4
3.19,7.5,30.21,19.99,10.33,18.27,10.52,50483.619999999995,2022,SC,5
3.46,10.61,32.8,19.56,9.58,15.63,8.36,44506.22,2022,SC,6
2.91,7.99,34.36,20.78,11.08,14.41,8.46,43115.93,2022,SC,7
2.45,4.5,29.3,20.07,12.02,21.56,10.11,51066.84,2022,SD,0
4.32,7.8,35.45,20.95,9.08,14.23,8.17,43483.77,2022,TN,1
2.99,6.02,29.54,18.79,8.74,20.71,13.2,51287.06,2022,TN,2
3.96,7.02,32.31,21.69,8.24,16.75,10.02,49572.49,2022,TN,3
4.18,6.33,33.27,20.54,7.9,18.56,9.22,49793.92,2022,TN,4
3.73,5.68,23.2,17.67,5.73,27.39,16.6,54613.35,2022,TN,5
4.08,6.72,34.68,20.62,8.23,16.78,8.88,48965.07,2022,TN,6
3.37,4.91,30.37,20.07,8.45,20.81,12.01,52645.89,2022,TN,7
3.27,5.63,31.05,19.74,6.1,20.42,13.79,53750.619999999995,2022,TN,8
4.29,8.46,30.92,23.14,7.06,16.57,9.55,44694.979999999996,2022,TN,9
5.9,6.73,30.17,25.53,8.24,15.31,8.13,47240.82,2022,TX,1
6.78,5.54,19.28,18.2,8.09,26.23,15.88,63372.54,2022,TX,2
2.92,3.06,13.23,18.06,6.47,34.26,22.01,76962.05,2022,TX,3
3.61,6.57,32.09,22.26,8.5,18.02,8.95,50790.96,2022,TX,4
7.3,10.64,28.67,22.13,8.19,16.17,6.9,48099.92,2022,TX,5
5.03,6.07,25.46,23.45,8.73,20.82,10.44,55693.88,2022,TX,6
9.73,3.59,14.07,17.1,6.35,28.82,20.34,56405.36,2022,TX,7
4.79,6.43,25.92,19.62,7.29,23.35,12.59,62836.509999999995,2022,TX,8
14.94,7.8,25.54,17.52,5.83,18.2,10.18,38399.35,2022,TX,9
4.31,3.67,22.05,18.9,7.15,27.26,16.67,64246.159999999996,2022,TX,10
7.93,8.09,29.01,23.34,7.46,16.76,7.41,49357.11,2022,TX,11
4.33,5.96,24.45,22.18,7.74,23.2,12.13,61223.58,2022,TX,12
6.84,8.08,31.9,21.98,8.4,15.54,7.26,49369.21,2022,TX,13
4.96,7.17,27.25,24.04,9.64,18.8,8.14,58657.17,2022,TX,14
15.43,11.07,26.83,18.95,5.49,15.3,6.92,42289.5,2022,TX,15
9.5,7.87,24.5,21.48,8.78,19.26,8.61,42143.09,2022,TX,16
4.79,5.39,24.77,21.15,9.06,20.99,13.85,51022.07,2022,TX,17
10.84,9.54,28.51,19.1,5.61,16.7,9.69,44638.11,2022,TX,18
6.77,8.31,29.86,21.23,8.34,16.12,9.36,48785.99,2022,TX,19
8.3,8.77,26.08,21.26,8.35,17.22,10.02,47058.11,2022,TX,20
3.1,3.19,16.46,17.83,7.76,31.2,20.46,64359.9,2022,TX,21
4.87,3.43,18.61,16.21,7.3,29.08,20.5,68697.75,2022,TX,22
9.31,8.74,27.4,20.59,8.11,16.05,9.79,48640.79,2022,TX,23
4.87,3.68,15.8,18.06,6.25,31.7,19.65,63602.439999999995,2022,TX,24
3.6,4.59,22.79,19.08,7.24,26.95,15.75,61157.03,2022,TX,25
3.14,2.8,17.7,20.19,8.9,31.51,15.76,72262.41,2022,TX,26
7.26,9.11,30.57,22.76,8.22,15.04,7.03,50103.68,2022,TX,27
12.04,10.61,27.92,20.95,7.58,14.97,5.94,44673.2,2022,TX,28
22.84,11.74,31.72,16.72,5.1,8.55,3.33,38647.4,2022,TX,29
11.15,11.13,26.38,19.83,7.01,15.53,8.96,49377.68,2022,TX,30
3.34,3.81,20.62,21.92,8.45,26.97,14.87,61739.04,2022,TX,31
5.13,5.17,18.82,16.75,6.58,30.06,17.49,62102.04,2022,TX,32
21.17,15.3,29.3,15.92,4.75,8.88,4.67,38940.22,2022,TX,33
15.24,11.78,29.94,18.4,6.47,12.46,5.7,38504.619999999995,2022,TX,34
9.79,8.49,25.18,21.46,7.68,18.77,8.61,47137.97,2022,TX,35
6.16,9.28,31.59,23.08,9.37,13.18,7.34,55620.07,2022,TX,36
2.4,3.97,25.14,26.04,9.71,21.76,10.97,55949.189999999995,2022,UT,1
2.62,4.5,23.3,24.53,9.41,21.75,13.89,51719.03,2022,UT,2
2.01,3.07,17.01,23.68,8.9,30.3,15.03,57778.71,2022,UT,3
3.61,4.8,22.62,24.61,9.92,23.28,11.16,59945.82,2022,UT,4
1.68,3.77,26.18,15.76,8.17,26.02,18.42,55334.509999999995,2022,VT,0
3.53,4.85,24.63,18.9,8.05,23.47,16.57,66061.16,2022,VA,1
2.13,3.94,22.61,21.86,9.03,25.26,15.18,60147.89,2022,VA,2
2.75,6.21,27.3,23.55,9.77,18.38,12.05,51616.18,2022,VA,3
3.84,6.19,28.2,20.64,7.83,20.66,12.65,53294.45,2022,VA,4
3.45,7.31,30.5,19.24,8.7,18.01,12.79,51185.42,2022,VA,5
3.59,5.97,32.95,18.84,7.6,18.58,12.48,49276.04,2022,VA,6
3.41,4.84,23.6,17.39,8.11,24.7,17.94,62550.95,2022,VA,7
4.0,2.84,11.74,11.31,4.74,30.67,34.7,93149.43,2022,VA,8
5.24,7.93,35.02,20.29,9.48,13.57,8.48,46566.85,2022,VA,9
3.1,3.43,15.15,13.93,5.62,30.79,27.98,93029.64,2022,VA,10
3.78,3.16,14.35,13.55,6.26,31.47,27.43,81303.53,2022,VA,11
1.93,3.24,17.12,20.01,8.6,29.03,20.07,86058.83,2022,WA,1
2.96,3.58,23.43,23.33,10.2,23.73,12.77,62410.59,2022,WA,2
2.92,5.12,27.95,25.11,11.15,17.57,10.17,60666.979999999996,2022,WA,3
11.62,7.29,26.02,21.75,9.84,14.81,8.67,49761.25,2022,WA,4
2.12,4.0,24.61,25.3,13.52,19.19,11.26,50749.82,2022,WA,5
1.87,3.62,23.54,24.41,11.94,21.55,13.08,61257.46,2022,WA,6
2.25,1.61,10.61,13.67,6.36,36.92,28.57,89719.08,2022,WA,7
2.94,4.33,22.51,21.16,10.07,24.39,14.59,75485.84999999999,2022,WA,8
5.82,4.12,17.7,17.51,8.17,27.56,19.11,68675.97,2022,WA,9
2.66,4.41,25.02,25.5,11.62,20.55,10.23,61962.89,2022,WA,10
2.16,6.26,37.71,17.17,8.58,15.62,12.49,47559.049999999996,2022,WV,1
3.47,6.83,38.54,18.14,7.64,15.25,10.14,51026.909999999996,2022,WV,2
4.13,10.91,41.3,17.46,7.66,11.48,7.06,43824.99,2022,WV,3
2.49,4.26,28.86,21.59,10.84,20.87,11.1,59435.2,2022,WI,1
1.85,2.92,22.05,17.14,10.22,28.25,17.57,62345.25,2022,WI,2
2.63,3.43,33.2,20.17,13.99,18.1,8.49,51065.63,2022,WI,3
4.57,7.6,29.21,19.11,7.51,19.76,12.24,49348.64,2022,WI,4
1.61,3.45,25.52,18.93,10.24,27.44,12.81,63217.659999999996,2022,WI,5
1.84,4.54,33.77,19.96,11.9,18.86,9.14,54920.689999999995,2022,WI,6
2.35,4.19,34.14,20.95,13.02,17.02,8.32,51529.06,2022,WI,7
2.25,4.31,33.38,18.14,12.34,21.04,8.54,55624.909999999996,2022,WI,8
1.83,4.59,27.27,24.69,12.38,18.53,10.72,50696.58,2022,WY,0
2.29,7.21,32.2,21.62,8.96,17.88,9.84,45852.420000000006,2024,AL,1
3.44,8.4,31.39,21.74,9.32,15.53,10.17,45010.78,2024,AL,2
3.66,7.63,32.24,20.94,9.74,14.97,10.82,48269.22,2024,AL,3
5.51,9.35,33.27,21.25,10.13,12.57,7.93,44203.060000000005,2024,AL,4
3.06,6.01,24.48,19.78,8.47,23.19,15.01,54706.600000000006,2024,AL,5
2.35,4.95,25.28,19.88,8.31,23.71,15.52,54938.740000000005,2024,AL,6
4.13,8.27,32.06,21.71,9.51,14.89,9.42,42564.3,2024,AL,7
2.3,4.47,29.08,23.4,8.51,20.06,12.17,56289.18,2024,AK,0
2.45,2.82,16.34,18.06,7.91,32.03,20.39,65310.840000000004,2024,AZ,1
3.57,6.58,25.66,27.45,10.29,16.04,10.41,48496.060000000005,2024,AZ,2
12.7,11.84,28.19,20.04,6.62,12.57,8.04,45447.5,2024,AZ,3
3.84,5.19,19.58,22.91,8.35,24.48,15.66,55766.600000000006,2024,AZ,4
2.25,2.77,19.46,24.46,10.1,25.19,15.77,66489.56,2024,AZ,5
2.99,4.11,20.01,24.7,9.3,22.25,16.64,53871.32,2024,AZ,6
8.21,11.25,27.62,22.05,8.58,14.1,8.19,43756.8,2024,AZ,7
3.31,4.76,24.37,24.62,9.99,20.29,12.67,55176.18,2024,AZ,8
3.96,6.16,29.8,25.44,10.61,15.06,8.97,50315.020000000004,2024,AZ,9
4.22,8.36,37.98,21.23,9.46,12.4,6.36,42543.1,2024,AR,1
2.45,5.35,30.1,20.98,8.25,19.93,12.94,50167.68,2024,AR,2
4.59,6.73,29.27,18.36,8.22,20.51,12.32,49668.420000000006,2024,AR,3
4.2,7.12,39.45,20.9,8.21,13.66,6.46,40720.96,2024,AR,4
6.32,6.89,25.43,26.02,12.14,15.63,7.57,50075.46,2024,CA,1
5.28,3.92,18.07,20.62,8.39,25.62,18.1,59066.380000000005,2024,CA,2
1.69,3.14,17.8,22.88,11.49,27.27,15.73,70209.1,2024,CA,3
6.66,5.89,20.99,22.09,8.89,21.05,14.44,60481.48,2024,CA,4
4.02,5.42,23.31,25.79,10.12,19.81,11.52,58372.08,2024,CA,5
5.27,6.15,24.77,23.11,9.22,20.2,11.27,54714.020000000004,2024,CA,6
7.97,5.64,19.83,20.79,9.21,22.88,13.69,58687.96000000001,2024,CA,7
7.48,6.25,24.24,21.78,9.66,19.8,10.79,58999.600000000006,2024,CA,8
10.9,8.38,27.64,21.13,8.44,15.96,7.55,53867.08,2024,CA,9
2.64,2.89,13.09,16.63,7.75,34.66,22.34,92287.84000000001,2024,CA,10
5.58,3.85,10.45,11.18,4.9,35.75,28.3,104335.8,2024,CA,11
7.41,5.23,14.34,14.72,5.33,27.08,25.89,69674.86,2024,CA,12
19.25,11.13,29.62,18.88,6.63,9.89,4.6,44286.8,2024,CA,13
6.51,4.26,18.33,16.11,6.96,27.49,20.33,79597.52,2024,CA,14
8.05,4.54,15.74,14.88,6.67,29.47,20.66,78402.90000000001,2024,CA,15
4.4,3.31,11.09,11.23,5.22,29.83,34.92,101378.40000000001,2024,CA,16
3.78,3.07,11.6,11.64,5.41,31.17,33.32,108610.78,2024,CA,17
17.73,10.72,23.71,16.56,7.49,15.64,8.15,52277.08,2024,CA,18
5.67,3.72,14.74,18.91,8.91,27.01,21.03,70495.3,2024,CA,19
4.54,5.51,24.45,25.55,11.27,18.22,10.46,58662.520000000004,2024,CA,20
16.72,10.06,26.34,21.07,9.21,11.0,5.59,41570.020000000004,2024,CA,21
19.86,14.57,29.43,20.07,6.24,6.68,3.15,37203.880000000005,2024,CA,22
4.97,8.5,29.32,25.01,10.12,13.02,9.06,49866.64,2024,CA,23
8.56,6.08,16.18,20.73,8.29,23.59,16.57,54615.44,2024,CA,24
12.67,11.66,27.95,22.65,7.0,11.63,6.44,42678.78,2024,CA,25
9.54,5.62,18.74,19.3,7.62,24.13,15.05,60165.600000000006,2024,CA,26
6.56,8.26,21.89,23.66,9.08,19.89,10.65,60445.44,2024,CA,27
7.55,4.82,16.42,15.1,6.93,28.33,20.85,63958.280000000006,2024,CA,28
16.8,9.4,25.34,17.49,6.44,18.2,6.33,43128.22,2024,CA,29
5.42,3.88,14.52,16.31,8.1,33.2,18.56,64356.840000000004,2024,CA,30
14.12,8.06,24.82,19.35,8.53,16.82,8.32,44827.4,2024,CA,31
5.98,3.98,13.8,15.8,6.91,32.0,21.52,66069.8,2024,CA,32
