MedianEarnings,year,state_po,district,CollegeGrad,NonCollegeGrad,MedianAge,Hispanic,White,Black,NativeAmerican,Asian,republican_victory,republican_president,midterm,pvi
57144.48,2016,CO,2,54.64,45.370000000000005,37.3,10.5,82.5,0.8,0.3,3.4,False,False,False,-7.75
43163.68,2016,CO,3,30.22,69.77000000000001,39.0,24.6,70.6,0.9,1.3,0.6,True,False,False,4.9
56301.280000000006,2016,CO,4,33.97,66.03,36.9,21.8,72.3,1.2,0.4,2.0,True,False,False,11.62
49864.4,2016,CO,5,34.77,65.23,35.3,15.8,71.3,5.8,0.3,2.6,True,False,False,12.83
58927.44,2016,CO,6,41.13,58.87,36.3,20.6,61.8,8.5,0.2,5.0,True,False,False,-0.66
54644.8,2016,CO,7,32.11,67.89,36.1,28.4,63.7,1.7,0.4,3.2,False,False,False,-5.45
62966.64000000001,2016,CT,1,36.66,63.34,41.0,15.8,62.2,14.9,0.1,4.8,False,False,False,-12.28
62715.04,2016,CT,2,34.86,65.14,41.4,8.7,81.2,3.8,0.2,3.2,False,False,False,-5.04
61519.600000000006,2016,CT,3,35.89,64.12,39.0,16.0,64.6,12.7,0.2,4.6,False,False,False,-10.94
69836.0,2016,CT,4,48.58,51.41,39.7,19.4,61.2,11.8,0.0,5.3,False,False,False,-4.28
61039.52,2016,CT,5,35.58,64.43,41.8,17.1,70.9,6.2,0.1,3.7,False,False,False,-2.5
55398.240000000005,2016,DE,0,30.94,69.05,39.7,9.0,63.0,21.2,0.3,3.8,False,False,False,-7.85
42366.72,2016,GA,1,24.34,75.66999999999999,35.7,6.2,59.4,29.0,0.4,2.0,True,False,False,8.62
38598.16,2016,GA,2,17.88,82.12,36.2,5.2,39.9,52.1,0.2,1.0,False,False,False,-6.33
48935.52,2016,GA,3,25.8,74.21,37.8,5.4,66.6,24.0,0.1,1.6,True,False,False,18.73
43200.4,2016,GA,4,30.46,69.54,35.5,9.7,24.6,58.7,0.1,4.8,False,False,False,-21.53
50558.0,2016,GA,5,40.58,59.42,33.7,6.3,29.3,57.5,0.2,4.6,False,False,False,-31.87
69003.68000000001,2016,GA,6,59.46,40.54,37.6,13.2,60.5,12.5,0.4,11.0,True,False,False,13.85
52986.96000000001,2016,GA,7,40.0,60.00999999999999,35.1,18.3,45.6,20.0,0.1,13.0,True,False,False,13.33
42313.68,2016,GA,8,19.94,80.06,36.8,6.6,60.3,29.3,0.1,1.7,True,False,False,14.5
43084.8,2016,GA,9,22.96,77.05000000000001,40.9,12.5,77.0,7.3,0.2,1.3,True,False,False,30.75
43831.44,2016,GA,10,25.02,74.98,36.4,5.4,65.2,25.6,0.1,1.7,True,False,False,14.56
56955.44,2016,GA,11,41.21,58.79,36.6,10.5,67.6,15.7,0.1,3.7,True,False,False,19.69
43004.560000000005,2016,GA,12,20.79,79.21,35.2,6.2,55.3,34.9,0.1,1.4,True,False,False,8.29
43957.920000000006,2016,GA,13,29.270000000000003,70.73,35.6,12.0,26.5,57.5,0.0,2.4,False,False,False,-17.03
42652.32,2016,GA,14,17.01,82.99,37.4,11.3,76.7,8.6,0.2,1.1,True,False,False,26.1
54628.48,2016,HI,1,34.349999999999994,65.65,38.6,8.4,16.8,2.3,0.1,48.3,False,False,False,-18.38
50566.16,2016,HI,2,28.28,71.72000000000001,36.9,12.3,28.6,1.6,0.2,24.3,False,False,False,-20.87
43350.0,2016,ID,1,24.68,75.32,37.9,10.5,84.1,0.4,1.2,1.0,True,False,False,18.54
41386.16,2016,ID,2,27.43,72.56,33.7,13.7,81.0,0.6,1.1,1.5,True,False,False,17.38
50613.76,2016,IL,1,26.92,73.07000000000001,38.0,9.9,35.6,50.6,0.1,1.7,False,False,False,-27.55
48490.8,2016,IL,2,22.05,77.96000000000001,38.3,13.3,28.5,56.0,0.1,0.7,False,False,False,-29.03
52388.560000000005,2016,IL,3,26.16,73.85000000000001,37.2,33.0,56.7,5.0,0.0,4.0,False,False,False,-5.0
41413.36,2016,IL,4,23.44,76.55999999999999,32.2,70.1,21.9,3.5,0.1,3.4,False,False,False,-29.93
70185.52,2016,IL,5,52.0,48.0,35.2,20.3,68.0,2.8,0.1,6.3,False,False,False,-15.92
70434.40000000001,2016,IL,6,49.53,50.470000000000006,40.7,11.9,74.6,2.9,0.0,8.7,True,False,False,5.08
57125.44,2016,IL,7,40.64,59.37,34.3,14.1,28.1,48.5,0.1,7.6,False,False,False,-36.2
54274.880000000005,2016,IL,8,33.29,66.7,37.4,27.8,51.3,4.4,0.1,13.8,False,False,False,-7.04
61805.2,2016,IL,9,51.41,48.59,40.2,11.3,64.0,8.4,0.1,13.3,False,False,False,-14.55
59532.64000000001,2016,IL,10,44.35,55.65,37.9,22.5,58.1,7.0,0.1,10.3,False,False,False,-7.25
55035.12,2016,IL,11,33.41,66.59,35.3,27.2,52.5,10.9,0.1,7.4,False,False,False,-7.4
46979.84,2016,IL,12,22.45,77.55,39.1,3.3,76.2,17.0,0.2,1.2,True,False,False,0.42
49814.08,2016,IL,13,30.75,69.25,36.5,3.1,78.7,11.1,0.1,4.0,True,False,False,1.03
65183.44,2016,IL,14,40.0,59.99,39.1,11.3,79.5,3.0,0.0,4.7,True,False,False,6.0
47084.560000000005,2016,IL,15,19.02,80.97999999999999,39.9,2.8,91.0,4.5,0.1,0.6,True,False,False,15.45
48829.44,2016,IL,16,21.7,78.3,40.2,9.5,83.3,3.9,0.2,1.4,True,False,False,5.01
42762.48,2016,IL,17,18.38,81.61999999999999,40.1,9.2,75.8,11.5,0.1,1.3,False,False,False,-6.71
54978.00000000001,2016,IL,18,32.02,67.98,39.9,2.8,89.3,3.4,0.1,2.5,True,False,False,12.62
50568.880000000005,2016,IN,1,22.68,77.32000000000001,38.7,15.1,62.9,18.2,0.1,1.4,False,False,False,-10.13
44363.2,2016,IN,2,20.96,79.04,37.5,9.4,80.0,6.7,0.3,1.5,True,False,False,7.69
45583.12,2016,IN,3,22.39,77.61,36.8,6.1,83.3,5.7,0.3,1.9,True,False,False,14.28
49472.72,2016,IN,4,25.75,74.24,36.3,6.0,85.6,3.5,0.2,2.8,True,False,False,12.82
57446.4,2016,IN,5,43.97,56.03,37.9,4.4,81.3,8.3,0.1,3.2,True,False,False,9.57
47620.4,2016,IN,6,19.76,80.24000000000001,40.4,2.4,91.8,2.6,0.2,1.4,True,False,False,12.72
41482.72,2016,IN,7,22.17,77.83,33.4,10.8,54.3,28.9,0.3,3.0,False,False,False,-12.34
43767.52,2016,IN,8,19.67,80.33000000000001,39.6,2.2,90.7,4.0,0.2,1.0,True,False,False,9.89
49188.48,2016,IN,9,25.81,74.19,37.3,3.3,89.4,2.8,0.2,2.3,True,False,False,9.52
49671.280000000006,2016,IA,1,25.57,74.43,38.9,3.7,88.9,3.7,0.3,1.3,True,False,False,-5.08
48690.72,2016,IA,2,26.24,73.77000000000001,38.1,5.5,85.9,4.0,0.1,2.3,False,False,False,-4.53
53552.72,2016,IA,3,31.26,68.72000000000001,36.7,6.7,84.1,4.0,0.2,3.0,True,False,False,-0.02
47613.600000000006,2016,IA,4,23.97,76.03,38.9,6.4,88.3,1.6,0.5,2.0,True,False,False,5.72
43772.96000000001,2016,KS,1,23.7,76.3,35.3,15.8,76.9,2.9,0.5,1.7,True,False,False,23.29
47945.44,2016,KS,2,27.730000000000004,72.28,37.1,6.7,82.5,4.3,1.4,1.6,True,False,False,8.41
57721.12,2016,KS,3,47.0,52.99,36.5,11.7,72.4,8.5,0.2,4.5,True,False,False,6.18
49400.64000000001,2016,KS,4,27.26,72.73,36.1,12.0,73.9,7.3,0.8,3.4,True,False,False,14.62
41485.44,2016,KY,1,16.87,83.13,40.1,2.7,87.6,7.2,0.2,0.5,True,False,False,18.59
43582.560000000005,2016,KY,2,19.78,80.22,38.5,3.1,87.3,5.5,0.2,1.4,True,False,False,16.2
48859.36,2016,KY,3,32.69,67.28999999999999,38.0,5.0,68.3,21.1,0.2,2.5,False,False,False,-4.22
50655.920000000006,2016,KY,4,26.53,73.48,38.6,3.4,90.1,3.4,0.1,1.3,True,False,False,16.4
37043.68,2016,KY,5,13.23,86.77000000000001,40.9,1.1,96.0,1.5,0.2,0.3,True,False,False,26.62
46539.2,2016,KY,6,30.08,69.92,36.9,4.5,82.1,8.7,0.1,2.0,True,False,False,8.73
50753.84,2016,LA,1,29.39,70.61,38.1,8.7,72.1,14.0,1.1,2.0,True,False,False,25.35
42104.240000000005,2016,LA,2,22.75,77.25,35.6,6.3,28.8,59.9,0.2,3.0,False,False,False,-23.77
48844.4,2016,LA,3,20.18,79.83,35.7,3.8,67.6,24.3,0.4,1.6,True,False,False,19.14
43377.2,2016,LA,4,19.31,80.67999999999999,36.5,3.7,58.6,33.9,0.6,1.0,True,False,False,12.14
41250.16,2016,LA,5,17.59,82.41,37.3,2.3,60.0,36.0,0.2,0.4,True,False,False,14.37
56873.84,2016,LA,6,29.28,70.71,35.2,4.3,66.8,24.1,0.2,2.2,True,False,False,20.08
49276.880000000005,2016,ME,1,37.32,62.68,44.5,1.7,93.2,1.3,0.3,1.4,False,False,False,-8.82
42347.68,2016,ME,2,22.75,77.25999999999999,44.6,1.4,94.0,0.7,1.0,0.6,True,False,False,-2.26
58452.8,2016,MD,1,31.0,69.0,42.4,3.8,80.0,11.6,0.1,2.2,True,False,False,14.03
57698.00000000001,2016,MD,2,31.08,68.92,36.3,7.0,50.7,33.9,0.3,5.2,False,False,False,-11.22
69014.56000000001,2016,MD,3,47.33,52.67,36.7,9.3,59.8,19.4,0.2,7.9,False,False,False,-9.94
61210.880000000005,2016,MD,4,33.04,66.95,36.8,15.4,26.4,52.1,0.2,3.5,False,False,False,-26.09
72818.48000000001,2016,MD,5,34.93,65.06,38.2,8.7,46.0,37.0,0.2,4.2,False,False,False,-14.5
63846.560000000005,2016,MD,6,40.95,59.05,38.4,13.2,59.1,13.4,0.1,10.9,False,False,False,-3.93
57551.12,2016,MD,7,37.04,62.96,38.3,3.4,32.8,53.6,0.2,7.3,False,False,False,-24.75
73010.24,2016,MD,8,53.93,46.07000000000001,40.0,15.0,60.1,11.8,0.2,9.6,False,False,False,-11.21
53789.36,2016,MA,1,29.06,70.94,41.0,17.5,72.8,5.8,0.2,1.9,False,False,False,-12.83
57555.2,2016,MA,2,36.7,63.3,39.1,9.3,78.1,4.9,0.2,5.2,False,False,False,-8.04
62357.36000000001,2016,MA,3,37.41,62.59,39.0,18.9,67.6,2.8,0.1,8.6,False,False,False,-5.95
73590.96,2016,MA,4,49.88,50.11000000000001,40.9,4.8,84.1,2.7,0.0,5.9,False,False,False,-6.06
71008.32,2016,MA,5,55.88,44.11,39.5,8.3,72.6,4.7,0.1,10.9,False,False,False,-14.25
68998.24,2016,MA,6,42.44,57.55,42.1,8.6,82.1,3.1,0.1,4.1,False,False,False,-3.61
55694.72,2016,MA,7,42.22,57.77,31.7,21.9,40.5,24.4,0.1,10.0,False,False,False,-31.67
68976.48000000001,2016,MA,8,45.34,54.66,39.0,5.9,73.9,8.9,0.0,7.9,False,False,False,-6.5
56332.560000000005,2016,MA,9,33.06,66.92999999999999,45.6,5.0,86.5,2.9,0.1,1.8,False,False,False,-4.47
39498.48,2016,MI,1,24.9,75.10000000000001,46.4,2.0,91.0,1.6,2.5,0.7,True,False,False,5.36
44520.96000000001,2016,MI,2,25.05,74.94,37.0,9.3,79.1,6.5,0.4,2.1,True,False,False,7.58
47915.52,2016,MI,3,30.18,69.82000000000001,36.9,7.3,79.5,7.8,0.4,2.1,True,False,False,5.06
43521.36,2016,MI,4,20.68,79.32000000000001,41.0,3.3,91.4,1.9,0.8,0.9,True,False,False,5.3
41854.0,2016,MI,5,19.51,80.49000000000001,41.1,4.7,74.2,16.7,0.2,1.0,False,False,False,-9.6
47636.72,2016,MI,6,28.07,71.92,38.8,6.0,80.9,8.0,0.3,1.5,True,False,False,1.9
48942.32000000001,2016,MI,7,23.36,76.63,42.0,4.3,88.0,4.2,0.3,1.0,True,False,False,3.14
57451.84,2016,MI,8,39.02,60.96999999999999,38.5,4.8,82.9,5.2,0.1,4.2,True,False,False,2.88
49963.68,2016,MI,9,28.83,71.17,41.1,2.2,77.4,13.3,0.4,4.1,False,False,False,-5.67
51920.72,2016,MI,10,22.81,77.19,42.3,3.3,90.0,2.7,0.1,1.8,True,False,False,7.03
68285.6,2016,MI,11,46.02,53.98,41.1,3.6,77.7,6.1,0.3,10.1,True,False,False,4.17
52160.08,2016,MI,12,34.27,65.72,35.9,5.8,75.3,10.3,0.2,5.5,False,False,False,-14.79
38063.68,2016,MI,13,15.29,84.69999999999999,36.2,7.1,34.1,55.3,0.3,1.4,False,False,False,-33.59
42917.52,2016,MI,14,29.72,70.29,38.0,4.8,32.0,55.9,0.2,4.6,False,False,False,-29.01
50498.16,2016,MN,1,28.21,71.78,38.4,6.2,86.6,2.7,0.2,2.8,False,False,False,1.33
62516.48,2016,MN,2,37.82,62.18,37.7,5.8,82.1,4.0,0.3,4.7,True,False,False,2.02
66588.32,2016,MN,3,47.98,52.01,39.8,4.3,78.8,7.2,0.2,7.0,True,False,False,1.62
55429.52,2016,MN,4,43.19,56.81,35.7,6.7,67.6,9.7,0.4,12.0,False,False,False,-11.4
55041.920000000006,2016,MN,5,45.13,54.86,34.0,9.3,62.8,16.6,0.7,6.4,False,False,False,-22.88
57587.84,2016,MN,6,29.26,70.74,37.0,2.7,90.0,2.4,0.4,2.4,True,False,False,9.58
48934.16,2016,MN,7,21.65,78.35,41.0,4.2,89.3,1.3,2.9,0.9,False,False,False,6.54
47545.600000000006,2016,MN,8,22.31,77.69,43.2,1.7,91.9,0.9,2.3,0.7,False,False,False,-0.79
43158.240000000005,2016,MS,1,19.85,80.15,37.7,3.3,67.2,27.6,0.1,0.6,True,False,False,15.09
37459.84,2016,MS,2,17.69,82.31,35.6,1.9,30.3,66.3,0.2,0.7,False,False,False,-13.83
44102.08,2016,MS,3,25.23,74.76,37.4,2.1,60.5,34.4,0.9,1.2,True,False,False,13.12
41994.08,2016,MS,4,20.36,79.64,37.1,4.1,68.6,23.7,0.3,1.6,True,False,False,20.84
43282.0,2016,MO,1,30.55,69.46,35.4,3.6,41.2,49.0,0.1,3.1,False,False,False,-28.54
64310.32000000001,2016,MO,2,47.22,52.78,42.7,2.6,87.2,3.7,0.2,4.3,True,False,False,9.13
49861.68,2016,MO,3,24.5,75.5,39.1,2.2,91.3,3.3,0.3,1.2,True,False,False,14.01
42684.96000000001,2016,MO,4,25.19,74.80999999999999,36.6,3.8,86.5,5.1,0.4,1.5,True,False,False,13.79
47730.560000000005,2016,MO,5,27.24,72.76,36.9,8.9,64.0,21.7,0.4,2.0,False,False,False,-8.3
50589.280000000006,2016,MO,6,27.32,72.69,38.5,3.9,88.1,4.5,0.3,1.0,True,False,False,12.36
42634.64000000001,2016,MO,7,23.97,76.03,37.7,5.0,88.3,1.8,0.9,1.4,True,False,False,20.17
40081.920000000006,2016,MO,8,15.57,84.42,40.5,1.7,90.7,5.1,0.3,0.6,True,False,False,18.1
43313.280000000006,2016,MT,0,30.61,69.4,39.9,3.6,86.6,0.4,6.1,0.8,True,False,False,7.96
48969.52,2016,NE,1,29.9,70.09,35.2,9.1,82.2,3.0,1.1,2.4,True,False,False,9.96
55347.920000000006,2016,NE,2,38.47,61.540000000000006,34.5,11.0,73.2,9.7,0.5,3.1,True,False,False,5.03
43813.76,2016,NE,3,21.87,78.13,39.9,11.1,85.2,1.0,0.8,0.6,True,False,False,23.2
38090.880000000005,2016,NV,1,15.36,84.63,36.7,46.7,30.7,9.7,0.4,8.5,False,False,False,-14.36
48338.48,2016,NV,2,26.0,74.0,39.4,22.4,66.5,1.8,1.8,3.7,True,False,False,5.33
55058.240000000005,2016,NV,3,31.83,68.17,38.7,16.5,57.3,7.0,0.5,13.4,False,False,False,0.96
45995.2,2016,NV,4,19.84,80.15,36.3,27.9,47.1,14.2,0.7,5.7,False,False,False,-3.62
57643.600000000006,2016,NH,1,36.26,63.74,42.5,3.7,91.0,1.6,0.0,1.8,False,False,False,0.98
57042.48,2016,NH,2,35.08,64.93,43.2,3.0,90.8,1.2,0.1,3.3,False,False,False,-2.9
58320.880000000005,2016,NJ,1,30.93,69.06,39.0,13.0,62.7,15.9,0.0,5.3,False,False,False,-13.29
48602.32000000001,2016,NJ,2,25.34,74.64999999999999,42.3,16.1,65.7,11.5,0.2,4.0,True,False,False,-1.7
62445.76,2016,NJ,3,32.34,67.67,43.7,8.0,75.5,10.1,0.1,3.6,True,False,False,0.24
67379.84000000001,2016,NJ,4,38.67,61.33,41.2,10.4,77.4,6.0,0.0,4.4,True,False,False,7.08
71289.84000000001,2016,NJ,5,46.06,53.94,42.6,12.7,70.8,4.8,0.1,10.1,False,False,False,3.81
63226.4,2016,NJ,6,38.49,61.51,36.9,21.5,47.4,10.1,0.2,18.8,False,False,False,-8.98
81971.28,2016,NJ,7,52.23,47.77,42.6,11.4,72.2,4.2,0.0,10.2,True,False,False,5.34
48810.4,2016,NJ,8,31.89,68.12,34.6,55.0,25.1,9.1,0.1,8.2,False,False,False,-25.36
55376.48,2016,NJ,9,32.05,67.94,38.1,36.5,38.3,9.4,0.1,14.1,False,False,False,-15.45
46948.560000000005,2016,NJ,10,27.78,72.22,36.0,20.8,20.3,48.7,0.1,7.5,False,False,False,-35.22
82464.96,2016,NJ,11,51.99,48.0,43.1,11.5,73.5,3.6,0.0,9.6,True,False,False,5.23
65282.72,2016,NJ,12,43.29,56.7,39.5,17.1,47.1,17.4,0.1,16.4,False,False,False,-14.63
43343.2,2016,NM,1,31.57,68.42999999999999,37.7,49.4,40.1,2.4,3.7,2.2,False,False,False,-6.42
37496.560000000005,2016,NM,2,20.08,79.92,36.2,53.8,37.3,1.9,4.9,0.7,True,False,False,5.26
43718.560000000005,2016,NM,3,27.39,72.61,38.5,40.8,37.4,1.7,17.0,1.0,False,False,False,-7.95
68361.76000000001,2016,NY,1,34.28,65.72,42.1,14.8,74.9,5.1,0.2,3.6,True,False,False,1.72
61563.12,2016,NY,2,29.99,70.02,39.8,22.8,62.5,8.9,0.0,4.0,True,False,False,0.3
77948.40000000001,2016,NY,3,51.79,48.21,44.7,10.3,68.9,3.1,0.1,15.6,False,False,False,0.44
69293.36,2016,NY,4,40.7,59.3,39.8,20.7,56.2,14.6,0.1,6.7,False,False,False,-3.72
49252.4,2016,NY,5,24.32,75.67,36.7,21.1,10.4,47.2,0.2,13.7,False,False,False,-36.76
53336.48,2016,NY,6,36.2,63.8,40.5,18.6,34.3,3.8,0.2,40.2,False,False,False,-15.04
48414.64000000001,2016,NY,7,32.980000000000004,67.02,33.1,40.5,31.0,7.4,0.1,18.5,False,False,False,-35.98
50805.52,2016,NY,8,30.95,69.06,35.6,17.9,23.8,50.1,0.2,6.0,False,False,False,-36.52
51994.16,2016,NY,9,37.34,62.66,36.0,12.4,31.2,47.2,0.1,6.8,False,False,False,-33.2
82815.84000000001,2016,NY,10,60.29,39.71,36.0,12.2,61.2,4.3,0.3,19.5,False,False,False,-22.67
62821.12,2016,NY,11,34.37,65.63,39.3,17.1,60.2,7.1,0.1,13.6,True,False,False,1.08
96098.96,2016,NY,12,71.5,28.5,36.6,13.6,64.9,4.2,0.1,14.2,False,False,False,-26.46
42693.12,2016,NY,13,31.54,68.46000000000001,33.9,54.4,14.8,24.0,0.0,4.2,False,False,False,-42.62
45978.880000000005,2016,NY,14,25.56,74.46000000000001,37.0,47.5,23.0,9.7,0.1,17.6,False,False,False,-27.91
34686.8,2016,NY,15,13.86,86.13000000000001,30.7,66.0,3.1,27.6,0.3,1.7,False,False,False,-44.05
61030.00000000001,2016,NY,16,38.67,61.330000000000005,39.7,24.8,37.3,30.4,0.1,5.0,False,False,False,-21.66
68217.6,2016,NY,17,44.370000000000005,55.64,39.1,22.2,59.6,9.7,0.2,6.2,False,False,False,-5.49
62901.36000000001,2016,NY,18,34.58,65.42,39.4,16.4,68.6,9.4,0.2,3.0,False,False,False,0.1
50344.48,2016,NY,19,28.28,71.72,44.1,7.3,84.9,4.1,0.1,1.6,True,False,False,-0.98
57528.00000000001,2016,NY,20,36.39,63.620000000000005,38.9,6.3,76.3,8.4,0.1,5.2,False,False,False,-7.77
44268.0,2016,NY,21,22.58,77.41999999999999,40.8,3.3,90.7,3.1,0.4,0.9,True,False,False,-0.59
48092.32000000001,2016,NY,22,23.43,76.57,41.3,3.7,87.6,3.7,0.2,2.7,True,False,False,2.58
46430.4,2016,NY,23,26.28,73.72,40.3,3.7,88.2,2.8,0.5,2.6,True,False,False,2.76
52712.240000000005,2016,NY,24,30.52,69.49000000000001,39.9,4.4,81.7,8.0,0.5,2.7,True,False,False,-5.51
50808.240000000005,2016,NY,25,36.26,63.75,38.5,8.6,70.1,15.1,0.2,3.9,False,False,False,-7.39
48921.920000000006,2016,NY,26,29.76,70.24,37.7,6.5,68.4,18.1,0.4,4.0,False,False,False,-12.52
55794.00000000001,2016,NY,27,29.29,70.71,44.3,2.5,92.3,2.4,0.5,1.1,True,False,False,8.33
55407.76,2016,ND,0,29.15,70.86,34.9,3.4,85.9,2.0,4.9,1.3,True,False,False,11.08
53994.72,2016,OH,1,34.18,65.81,37.5,2.7,69.4,22.0,0.1,3.2,True,False,False,5.3
52021.36,2016,OH,2,30.51,69.49,39.4,2.2,86.0,8.3,0.2,1.3,True,False,False,7.87
42723.04,2016,OH,3,27.2,72.80000000000001,32.5,6.6,53.2,32.4,0.2,3.5,False,False,False,-17.68
45993.84,2016,OH,4,16.98,83.02000000000001,40.7,3.7,87.9,5.3,0.3,0.9,True,False,False,9.12
50045.280000000006,2016,OH,5,25.18,74.82000000000001,39.5,5.2,89.1,2.7,0.1,1.2,True,False,False,6.92
42572.08,2016,OH,6,15.77,84.22,43.7,1.0,94.4,2.4,0.2,0.4,True,False,False,8.27
44306.08,2016,OH,7,19.51,80.49,40.6,2.1,91.1,3.8,0.1,0.7,True,False,False,6.56
49017.12,2016,OH,8,23.69,76.31,38.8,3.4,86.3,5.6,0.1,1.9,True,False,False,14.93
42815.52,2016,OH,9,21.58,78.43,38.3,10.6,67.9,16.8,0.2,1.3,False,False,False,-16.06
48994.0,2016,OH,10,29.05,70.94,39.0,2.7,75.2,16.4,0.1,2.1,True,False,False,3.12
42750.240000000005,2016,OH,11,25.97,74.02999999999999,38.2,4.5,37.6,52.2,0.2,2.6,False,False,False,-31.13
61186.4,2016,OH,12,40.0,60.0,37.8,2.1,86.3,4.7,0.2,3.6,True,False,False,7.52
42724.4,2016,OH,13,21.42,78.59,40.5,3.3,81.3,11.3,0.1,1.6,False,False,False,-11.25
56116.32000000001,2016,OH,14,33.53,66.46000000000001,44.3,2.6,89.4,4.3,0.1,2.0,True,False,False,3.74
54591.76,2016,OH,15,30.76,69.24,37.9,2.0,88.7,4.0,0.0,3.0,True,False,False,5.3
55152.08,2016,OH,16,32.26,67.75,43.6,2.1,91.8,2.2,0.1,2.2,True,False,False,6.03
48692.08,2016,OK,1,29.37,70.64,36.1,10.9,65.0,8.7,5.1,2.6,True,False,False,17.77
41626.880000000005,2016,OK,2,17.32,82.67,39.8,5.1,64.4,3.5,16.0,0.5,True,False,False,19.68
43929.36,2016,OK,3,22.1,77.9,36.4,9.8,74.2,3.7,5.6,1.4,True,False,False,26.06
47821.68,2016,OK,4,24.07,75.93,35.5,8.4,71.2,6.4,4.4,2.3,True,False,False,19.24
44255.76,2016,OK,5,29.9,70.1,34.6,16.1,57.6,13.3,4.2,3.1,True,False,False,11.64
55228.240000000005,2016,OR,1,40.42,59.59,37.5,14.5,71.8,1.6,0.4,7.5,False,False,False,-7.07
40330.8,2016,OR,2,24.01,75.99999999999999,42.1,13.5,80.3,0.6,1.8,0.9,True,False,False,10.07
47799.920000000006,2016,OR,3,39.86,60.13,37.3,11.2,71.4,5.0,0.6,6.9,False,False,False,-22.24
41708.48,2016,OR,4,25.9,74.10000000000001,41.1,7.7,84.0,0.8,1.1,2.2,False,False,False,-1.71
48044.72,2016,OR,5,29.89,70.11000000000001,38.9,16.4,75.6,0.9,0.9,2.5,False,False,False,-0.02
48520.72,2016,PA,1,25.98,74.01,33.8,17.2,39.5,33.5,0.1,7.5,False,False,False,-29.4
48504.4,2016,PA,2,35.629999999999995,64.38,34.3,6.2,29.3,56.4,0.3,5.0,False,False,False,-38.65
46513.36,2016,PA,3,25.11,74.9,42.8,2.3,90.1,4.1,0.1,0.9,True,False,False,7.92
50562.08,2016,PA,4,25.48,74.52999999999999,41.0,7.2,80.8,7.2,0.1,2.5,True,False,False,9.42
44667.84,2016,PA,5,23.770000000000003,76.23,40.7,1.9,92.2,2.5,0.1,1.8,True,False,False,8.93
67148.64,2016,PA,6,42.510000000000005,57.48,41.7,6.0,82.9,4.4,0.0,5.1,True,False,False,2.42
68068.0,2016,PA,7,42.38,57.620000000000005,42.8,3.9,83.9,5.1,0.1,5.1,True,False,False,2.31
67979.6,2016,PA,8,39.07,60.93000000000001,43.7,5.0,84.8,3.8,0.2,4.7,True,False,False,1.48
46148.880000000005,2016,PA,9,18.43,81.56,43.4,2.2,92.7,2.8,0.0,0.6,True,False,False,14.78
45642.96000000001,2016,PA,10,21.31,78.69,43.7,4.0,89.9,3.6,0.2,0.9,True,False,False,12.42
48730.16,2016,PA,11,22.81,77.18,42.3,6.2,85.6,5.1,0.1,1.3,True,False,False,6.54
53657.44,2016,PA,12,32.44,67.57000000000001,45.1,1.7,91.9,3.0,0.1,1.7,True,False,False,9.97
54812.08,2016,PA,13,34.32,65.7,37.3,11.5,58.0,18.4,0.1,9.2,False,False,False,-13.99
48210.64000000001,2016,PA,14,32.910000000000004,67.09,38.6,2.2,69.8,20.9,0.1,3.4,False,False,False,-16.23
51591.600000000006,2016,PA,15,28.57,71.43,40.3,15.7,75.5,4.0,0.1,2.8,True,False,False,2.81
47636.72,2016,PA,16,25.55,74.43,37.0,18.3,72.2,5.7,0.1,1.7,True,False,False,4.63
47265.44,2016,PA,17,21.67,78.34,43.0,8.5,82.1,5.5,0.0,1.9,False,False,False,-4.11
56569.2,2016,PA,18,35.36,64.65,44.1,1.4,92.6,2.1,0.1,1.9,True,False,False,10.24
54530.560000000005,2016,RI,1,32.71,67.28,38.8,16.3,68.5,7.4,0.3,3.6,False,False,False,-14.98
57159.44,2016,RI,2,32.71,67.28,40.8,12.5,78.4,3.4,0.4,3.1,False,False,False,-8.61
52780.240000000005,2016,SC,1,39.6,60.38999999999999,38.3,6.2,70.3,19.5,0.2,1.8,True,False,False,11.03
49873.920000000006,2016,SC,2,33.46,66.54,38.4,5.4,67.0,23.3,0.1,1.9,True,False,False,15.34
42044.4,2016,SC,3,19.81,80.19,41.1,5.2,74.1,17.8,0.2,0.6,True,False,False,17.65
43949.76,2016,SC,4,30.15,69.85,37.7,7.7,68.5,19.0,0.2,2.5,True,False,False,15.2
44413.52,2016,SC,5,23.14,76.87,39.8,3.7,65.3,28.0,0.3,1.1,True,False,False,8.34
36986.560000000005,2016,SC,6,19.15,80.85,35.4,5.0,34.5,57.2,0.2,1.0,False,False,False,-21.19
37842.0,2016,SC,7,20.55,79.45,42.3,4.3,64.5,27.7,0.5,0.9,True,False,False,7.23
46577.280000000006,2016,SD,0,27.5,72.5,36.9,3.5,82.8,1.5,7.9,1.4,True,False,False,10.38
38632.16,2016,TN,1,19.21,80.79,43.2,3.5,91.6,2.5,0.3,0.6,True,False,False,25.56
45720.48,2016,TN,2,29.92,70.08999999999999,39.9,3.9,86.2,6.0,0.2,1.5,True,False,False,20.04
43022.240000000005,2016,TN,3,22.46,77.54,41.7,3.8,82.1,10.6,0.4,1.2,True,False,False,16.28
45215.920000000006,2016,TN,4,21.62,78.37,37.7,6.0,80.7,8.7,0.2,1.6,True,False,False,17.97
