MedianAge,Hispanic,White,Black,NativeAmerican,Asian,year,state_po,district
45.4,0.1,1.6,0.0,0.4,3.6,2022,WI,7
41.3,0.1,2.4,0.0,0.2,3.6,2022,WI,8
39.1,0.1,0.6,0.1,0.9,3.9,2022,WY,0
41.1,4.0,63.8,26.1,0.5,1.6,2024,AL,1
39.0,5.2,58.8,30.3,0.2,1.4,2024,AL,2
40.1,4.2,67.0,23.2,0.2,1.6,2024,AL,3
40.8,8.1,80.6,6.3,0.3,0.8,2024,AL,4
39.4,7.0,68.6,17.4,0.3,2.0,2024,AL,5
39.8,6.9,68.1,19.5,0.1,1.8,2024,AL,6
36.9,4.5,36.0,55.2,0.2,1.3,2024,AL,7
36.5,7.5,57.7,2.8,13.0,5.9,2024,AK,0
42.5,16.9,69.0,3.8,1.1,5.0,2024,AZ,1
42.6,18.1,54.5,2.9,17.3,1.3,2024,AZ,2
31.5,62.6,19.4,11.0,1.2,2.2,2024,AZ,3
35.8,29.2,52.7,4.9,1.8,5.8,2024,AZ,4
38.5,19.6,64.4,3.0,1.0,6.2,2024,AZ,5
46.0,26.3,60.8,3.4,1.1,2.8,2024,AZ,6
34.1,60.3,28.6,3.5,2.5,1.8,2024,AZ,7
43.5,21.1,63.8,3.5,1.2,4.3,2024,AZ,8
41.9,30.8,56.4,4.5,0.9,2.0,2024,AZ,9
40.4,4.3,73.7,15.8,0.3,0.7,2024,AR,1
38.9,6.4,66.7,21.0,0.2,1.6,2024,AR,2
35.8,17.5,60.4,2.4,0.7,3.4,2024,AR,3
40.9,7.8,68.1,18.6,0.3,0.7,2024,AR,4
38.5,24.2,59.9,1.7,1.2,6.0,2024,CA,1
44.9,21.4,64.3,1.6,1.1,4.2,2024,CA,2
44.0,15.2,66.5,1.7,0.4,8.9,2024,CA,3
39.6,32.9,48.8,2.9,0.4,9.0,2024,CA,4
41.4,29.3,55.8,2.4,0.5,5.9,2024,CA,5
37.6,24.3,45.3,9.0,0.3,11.6,2024,CA,6
37.6,27.2,30.8,9.6,0.2,23.2,2024,CA,7
39.3,37.8,22.6,13.0,0.1,18.8,2024,CA,8
36.0,42.5,26.9,6.9,0.2,17.8,2024,CA,9
41.5,17.6,46.9,4.8,0.2,22.9,2024,CA,10
40.3,15.2,40.6,4.6,0.1,32.4,2024,CA,11
38.6,24.8,32.0,14.2,0.1,20.5,2024,CA,12
32.7,66.1,20.3,2.4,0.1,7.1,2024,CA,13
40.2,23.5,24.8,5.2,0.2,40.1,2024,CA,14
41.4,25.6,26.8,2.4,0.2,38.2,2024,CA,15
40.1,19.5,40.7,1.5,0.2,31.6,2024,CA,16
37.7,15.0,19.9,2.5,0.2,58.4,2024,CA,17
35.0,66.8,17.4,1.9,0.1,10.5,2024,CA,18
42.1,26.1,46.0,2.1,0.2,19.8,2024,CA,19
35.7,36.2,46.0,3.3,0.4,8.3,2024,CA,20
32.3,65.5,17.5,3.8,0.5,9.4,2024,CA,21
30.5,76.0,14.0,4.2,0.5,3.3,2024,CA,22
35.4,43.5,37.4,9.0,0.3,4.2,2024,CA,23
37.6,39.2,49.6,1.4,0.2,5.1,2024,CA,24
36.4,68.3,21.6,3.1,0.6,3.1,2024,CA,25
39.7,44.8,40.4,1.8,0.1,7.6,2024,CA,26
38.4,44.5,30.8,9.3,0.1,11.0,2024,CA,27
43.0,29.0,25.1,3.2,0.5,37.9,2024,CA,28
36.4,65.7,20.0,4.0,0.1,7.3,2024,CA,29
39.9,23.7,53.8,4.0,0.1,12.5,2024,CA,30
39.4,61.1,13.6,2.7,0.2,19.3,2024,CA,31
41.2,26.1,49.3,4.4,0.2,14.1,2024,CA,32
33.7,64.3,15.9,8.4,0.2,7.2,2024,CA,33
37.0,63.9,11.3,4.1,0.2,17.6,2024,CA,34
35.2,65.5,12.6,5.9,0.2,12.7,2024,CA,35
40.5,15.7,54.0,4.2,0.1,17.6,2024,CA,36
35.2,53.7,12.7,21.2,0.1,7.2,2024,CA,37
40.5,61.7,12.0,2.4,0.2,21.4,2024,CA,38
33.2,63.5,18.7,7.8,0.1,5.9,2024,CA,39
42.5,26.0,45.7,2.4,0.0,20.0,2024,CA,40
40.8,42.0,39.3,5.4,0.2,7.8,2024,CA,41
37.3,65.0,19.0,5.4,0.2,7.0,2024,CA,42
36.4,60.6,7.0,20.7,0.2,8.5,2024,CA,43
37.4,63.8,11.2,9.5,0.1,11.2,2024,CA,44
41.2,31.7,23.9,1.7,0.2,38.6,2024,CA,45
35.7,65.4,14.4,1.4,0.1,16.0,2024,CA,46
38.6,16.7,49.0,1.9,0.2,25.9,2024,CA,47
40.1,28.0,52.7,3.9,0.5,7.9,2024,CA,48
40.8,27.0,57.4,2.1,0.1,6.7,2024,CA,49
37.2,24.2,51.6,2.4,0.1,14.0,2024,CA,50
36.4,26.2,43.8,5.5,0.2,16.5,2024,CA,51
36.6,61.2,13.5,7.5,0.2,13.3,2024,CA,52
35.5,27.9,54.1,8.1,0.2,3.7,2024,CO,1
38.3,14.4,75.8,1.0,0.2,3.5,2024,CO,2
42.4,25.9,66.7,0.8,1.1,0.9,2024,CO,3
39.6,15.5,74.0,1.7,0.2,3.4,2024,CO,4
35.3,19.2,65.0,5.7,0.2,3.1,2024,CO,5
37.2,24.6,54.0,9.2,0.1,5.5,2024,CO,6
41.3,15.7,74.6,1.2,0.4,3.2,2024,CO,7
35.1,38.8,51.2,2.0,0.2,3.0,2024,CO,8
41.2,18.3,56.7,14.2,0.0,6.4,2024,CT,1
42.5,10.8,76.9,3.9,0.2,3.2,2024,CT,2
41.6,17.3,59.9,13.3,0.1,4.8,2024,CT,3
40.7,22.7,55.3,10.2,0.1,6.5,2024,CT,4
41.3,24.0,57.8,8.2,0.1,3.3,2024,CT,5
42.0,11.1,58.0,21.7,0.1,4.3,2024,DE,0
39.2,8.5,68.7,12.5,0.3,2.8,2024,FL,1
39.9,7.8,62.8,21.4,0.3,2.1,2024,FL,2
40.6,12.4,64.5,14.3,0.2,3.1,2024,FL,3
38.9,10.5,51.6,29.6,0.1,2.7,2024,FL,4
39.1,12.6,64.3,10.9,0.1,6.2,2024,FL,5
48.4,14.4,68.7,11.1,0.1,1.5,2024,FL,6
41.9,22.5,59.6,9.4,0.1,3.7,2024,FL,7
48.6,12.8,70.6,8.9,0.0,2.2,2024,FL,8
37.8,53.4,27.4,9.6,0.1,4.1,2024,FL,9
35.3,30.4,33.3,24.9,0.1,4.6,2024,FL,10
45.9,19.6,58.7,12.2,0.1,3.5,2024,FL,11
47.2,15.9,73.2,3.9,0.3,2.0,2024,FL,12
50.7,11.4,73.2,6.6,0.1,3.8,2024,FL,13
40.1,27.5,47.7,14.9,0.0,3.6,2024,FL,14
37.3,27.1,46.2,15.7,0.1,5.5,2024,FL,15
43.7,23.2,58.4,10.6,0.0,3.2,2024,FL,16
55.4,15.6,74.3,4.9,0.1,1.6,2024,FL,17
40.9,30.7,51.9,12.1,0.2,1.8,2024,FL,18
53.8,20.5,67.2,7.1,0.1,1.8,2024,FL,19
39.6,24.8,18.1,49.3,0.1,2.2,2024,FL,20
48.5,19.3,61.8,12.9,0.1,1.9,2024,FL,21
46.5,28.1,48.1,16.5,0.1,2.8,2024,FL,22
44.2,23.9,51.8,12.1,0.1,4.0,2024,FL,23
38.8,39.2,16.6,39.1,0.1,1.5,2024,FL,24
41.7,44.7,29.0,15.4,0.1,4.9,2024,FL,25
44.1,72.3,19.9,4.8,0.1,1.1,2024,FL,26
42.3,71.6,17.2,5.3,0.1,2.1,2024,FL,27
41.0,74.0,14.1,8.2,0.0,1.5,2024,FL,28
37.0,8.4,56.3,27.1,0.2,1.6,2024,GA,1
37.4,6.3,37.6,49.6,0.1,1.4,2024,GA,2
40.3,7.4,62.3,23.1,0.1,1.9,2024,GA,3
37.0,11.8,24.4,52.0,0.1,5.9,2024,GA,4
35.3,7.0,35.1,48.2,0.1,4.2,2024,GA,5
40.6,11.0,60.8,8.8,0.1,13.4,2024,GA,6
36.8,25.0,26.8,28.5,0.1,14.9,2024,GA,7
38.0,7.5,57.8,29.0,0.2,1.4,2024,GA,8
40.9,16.2,62.6,10.1,0.2,5.9,2024,GA,9
36.9,8.9,60.1,24.3,0.3,2.4,2024,GA,10
37.5,13.3,61.9,14.3,0.2,3.8,2024,GA,11
37.0,6.1,50.9,36.3,0.1,1.8,2024,GA,12
36.4,12.0,14.7,65.1,0.1,3.1,2024,GA,13
38.8,14.2,66.1,13.8,0.0,1.1,2024,GA,14
41.0,8.9,14.5,1.6,0.1,48.1,2024,HI,1
41.7,11.4,27.3,1.5,0.1,23.9,2024,HI,2
39.4,12.8,79.1,0.7,0.7,1.3,2024,ID,1
35.9,14.9,77.6,0.9,0.7,1.3,2024,ID,2
39.3,11.1,35.1,47.3,0.1,2.1,2024,IL,1
39.8,16.3,34.0,45.1,0.1,1.0,2024,IL,2
37.6,46.3,39.2,4.8,0.1,7.0,2024,IL,3
37.9,64.2,24.6,5.2,0.1,4.4,2024,IL,4
37.5,12.4,69.2,3.0,0.1,10.2,2024,IL,5
42.3,16.4,69.8,5.3,0.0,5.7,2024,IL,6
36.0,17.9,30.4,38.6,0.0,9.3,2024,IL,7
40.8,26.8,52.1,4.4,0.1,13.2,2024,IL,8
41.0,14.1,57.6,8.2,0.1,14.7,2024,IL,9
39.3,25.6,55.2,5.8,0.0,8.3,2024,IL,10
39.8,19.9,62.0,5.3,0.1,8.8,2024,IL,11
41.8,3.1,86.7,5.3,0.1,0.8,2024,IL,12
38.7,4.6,65.9,18.8,0.2,4.1,2024,IL,13
38.2,23.9,56.8,9.2,0.1,5.7,2024,IL,14
42.1,3.0,90.1,2.5,0.1,0.9,2024,IL,15
42.1,7.8,83.5,2.3,0.1,2.5,2024,IL,16
39.1,11.7,67.7,12.5,0.2,1.9,2024,IL,17
40.3,17.8,59.8,16.8,0.0,1.6,2024,IN,1
38.3,12.2,75.2,6.2,0.1,1.6,2024,IN,2
37.9,7.0,80.3,5.4,0.0,2.9,2024,IN,3
37.0,7.5,80.7,4.4,0.1,3.4,2024,IN,4
38.5,5.2,80.8,4.8,0.1,3.8,2024,IN,5
38.0,6.0,78.2,5.9,0.1,5.2,2024,IN,6
34.8,15.3,45.6,31.2,0.0,2.2,2024,IN,7
40.3,3.4,87.6,3.3,0.2,1.0,2024,IN,8
40.1,4.3,86.9,2.2,0.0,2.0,2024,IN,9
39.3,5.9,83.6,4.0,0.1,2.0,2024,IA,1
40.6,4.1,86.2,4.2,0.3,1.5,2024,IA,2
37.9,8.8,77.9,5.3,0.0,3.9,2024,IA,3
38.9,10.4,81.9,2.2,0.3,1.9,2024,IA,4
36.5,16.3,74.2,2.8,0.6,1.7,2024,KS,1
38.6,13.2,71.4,6.8,0.6,1.9,2024,KS,2
38.8,10.8,75.1,5.1,0.2,3.7,2024,KS,3
37.6,14.3,70.2,6.1,0.5,3.0,2024,KS,4
40.2,3.8,84.3,6.2,0.2,0.6,2024,KY,1
39.2,4.8,83.4,5.5,0.1,1.6,2024,KY,2
38.1,8.4,61.6,20.7,0.1,2.9,2024,KY,3
39.1,4.5,86.8,3.2,0.1,1.0,2024,KY,4
41.6,1.3,93.3,1.5,0.1,0.4,2024,KY,5
37.4,6.3,79.4,7.5,0.1,2.1,2024,KY,6
40.4,13.1,65.9,12.6,0.7,2.2,2024,LA,1
39.0,8.7,26.1,58.3,0.2,2.4,2024,LA,2
38.0,5.6,64.6,22.6,0.2,1.5,2024,LA,3
39.4,4.7,55.6,33.9,0.5,1.0,2024,LA,4
38.9,3.8,58.3,32.5,0.6,0.8,2024,LA,5
36.7,7.0,62.5,22.1,0.7,2.4,2024,LA,6
44.5,2.4,88.2,1.9,0.1,1.4,2024,ME,1
45.2,2.0,90.8,1.6,0.6,0.8,2024,ME,2
42.0,6.2,71.3,14.8,0.0,2.5,2024,MD,1
40.4,6.9,59.0,23.4,0.1,5.8,2024,MD,2
40.1,10.4,55.8,15.9,0.1,11.1,2024,MD,3
38.1,27.7,9.8,53.1,0.1,4.8,2024,MD,4
40.0,7.9,40.8,42.2,0.1,2.9,2024,MD,5
40.0,15.0,58.2,12.0,0.2,9.1,2024,MD,6
36.7,8.6,29.2,54.6,0.1,3.0,2024,MD,7
40.9,19.5,43.0,17.6,0.1,13.5,2024,MD,8
42.1,19.4,69.1,5.6,0.0,2.1,2024,MA,1
39.9,12.0,69.2,4.3,0.0,7.5,2024,MA,2
40.4,22.3,58.7,4.3,0.1,8.6,2024,MA,3
40.8,7.5,75.0,3.7,0.1,7.2,2024,MA,4
39.5,11.8,62.0,5.1,0.1,12.8,2024,MA,5
42.8,12.3,74.4,3.5,0.1,4.5,2024,MA,6
32.9,22.6,38.0,19.9,0.0,11.3,2024,MA,7
39.0,7.8,63.2,10.3,0.1,10.8,2024,MA,8
47.1,6.5,82.1,2.7,0.1,1.3,2024,MA,9
47.4,2.3,89.1,1.0,2.2,0.4,2024,MI,1
41.3,4.8,87.4,1.8,0.5,0.7,2024,MI,2
36.3,10.9,69.9,11.0,0.1,2.8,2024,MI,3
37.9,9.4,75.5,7.4,0.2,2.5,2024,MI,4
42.5,5.6,84.4,3.9,0.1,0.8,2024,MI,5
39.6,5.3,69.0,9.4,0.2,10.7,2024,MI,6
39.0,6.0,79.8,5.5,0.1,3.8,2024,MI,7
41.8,5.7,74.0,15.0,0.2,1.0,2024,MI,8
44.1,3.8,88.1,2.5,0.1,1.5,2024,MI,9
40.7,3.8,70.5,13.4,0.1,6.6,2024,MI,10
41.1,5.7,67.2,13.1,0.0,8.5,2024,MI,11
39.5,3.1,47.3,43.0,0.2,1.9,2024,MI,12
35.4,10.9,36.7,44.3,0.2,2.7,2024,MI,13
39.6,7.5,81.5,3.9,0.3,3.1,2024,MN,1
38.4,8.3,73.4,7.2,0.3,5.4,2024,MN,2
41.2,5.4,69.8,10.2,0.2,8.8,2024,MN,3
37.4,7.6,62.3,10.8,0.3,13.6,2024,MN,4
35.1,10.4,61.1,16.8,0.4,5.3,2024,MN,5
37.8,4.5,81.3,5.9,0.2,3.3,2024,MN,6
41.6,5.6,87.4,1.1,0.6,1.2,2024,MN,7
43.2,2.2,86.6,1.4,3.4,1.2,2024,MN,8
38.3,3.9,63.0,27.0,0.2,0.8,2024,MS,1
40.4,2.4,31.4,62.3,0.3,0.6,2024,MS,2
38.7,3.0,57.9,33.2,1.1,1.1,2024,MS,3
40.0,5.5,66.5,21.3,0.2,1.2,2024,MS,4
37.2,4.8,42.2,44.1,0.1,3.6,2024,MO,1
42.6,3.3,82.7,3.6,0.1,4.6,2024,MO,2
39.6,3.6,84.2,4.5,0.2,2.3,2024,MO,3
39.1,5.1,84.3,4.6,0.2,0.9,2024,MO,4
37.1,12.2,58.4,21.8,0.1,2.0,2024,MO,5
39.9,4.0,86.5,3.7,0.2,1.1,2024,MO,6
38.8,6.7,83.9,1.5,0.4,1.4,2024,MO,7
40.4,2.5,87.3,3.7,0.2,0.7,2024,MO,8
40.3,4.4,84.7,0.3,3.7,0.9,2024,MT,1
41.1,4.9,81.9,0.5,7.1,0.7,2024,MT,2
36.3,11.8,77.2,2.9,0.2,2.6,2024,NE,1
36.2,13.5,68.2,8.6,0.1,4.1,2024,NE,2
40.1,13.4,80.2,1.3,1.1,0.5,2024,NE,3
39.3,37.1,37.7,9.7,0.2,8.2,2024,NV,1
40.6,24.5,62.1,1.7,1.2,4.3,2024,NV,2
40.2,22.2,41.7,8.9,0.4,17.9,2024,NV,3
37.8,35.8,36.3,15.2,0.5,5.3,2024,NV,4
43.8,4.7,86.9,1.3,0.1,2.6,2024,NH,1
43.0,4.6,86.0,1.5,0.2,2.6,2024,NH,2
39.5,16.2,58.5,14.7,0.0,5.1,2024,NJ,1
43.9,18.2,63.1,10.2,0.2,3.6,2024,NJ,2
42.6,12.2,61.7,12.7,0.0,7.8,2024,NJ,3
40.5,11.4,78.6,2.5,0.1,2.7,2024,NJ,4
43.8,18.0,57.9,4.9,0.1,15.9,2024,NJ,5
39.5,24.1,41.8,10.9,0.1,19.0,2024,NJ,6
43.7,15.0,67.0,4.8,0.1,8.8,2024,NJ,7
35.8,51.2,25.5,7.5,0.1,11.2,2024,NJ,8
38.8,43.5,34.7,8.4,0.0,9.5,2024,NJ,9
36.8,22.0,18.4,48.0,0.2,6.5,2024,NJ,10
41.9,17.0,60.5,4.9,0.1,12.4,2024,NJ,11
39.9,24.5,37.3,15.0,0.1,19.6,2024,NJ,12
41.4,41.1,45.4,2.7,3.3,2.8,2024,NM,1
38.0,60.9,28.7,1.6,4.7,1.3,2024,NM,2
40.1,43.7,33.8,0.9,16.9,1.0,2024,NM,3
44.8,16.5,69.4,4.2,0.0,5.9,2024,NY,1
39.6,29.2,53.4,10.3,0.2,3.2,2024,NY,2
45.3,15.9,53.0,2.7,0.3,23.7,2024,NY,3
41.0,20.9,49.1,17.2,0.0,7.8,2024,NY,4
41.1,20.4,12.9,40.6,0.3,15.6,2024,NY,5
44.6,26.5,24.3,3.7,0.3,41.5,2024,NY,6
34.6,32.9,38.1,10.5,0.2,13.2,2024,NY,7
38.5,17.2,28.8,39.5,0.3,8.0,2024,NY,8
37.4,12.4,31.7,40.2,0.1,8.1,2024,NY,9
36.8,19.7,49.4,5.8,0.2,19.6,2024,NY,10
41.3,18.8,49.8,6.8,0.2,20.9,2024,NY,11
40.0,12.5,63.4,4.9,0.2,13.2,2024,NY,12
38.6,51.2,16.0,24.1,0.1,5.3,2024,NY,13
37.8,51.6,17.9,16.1,0.1,11.0,2024,NY,14
35.7,53.3,9.4,31.5,0.3,2.7,2024,NY,15
41.2,29.3,39.6,19.4,0.2,6.8,2024,NY,16
40.6,21.3,63.2,6.7,0.0,4.7,2024,NY,17
39.5,20.5,61.5,10.1,0.1,2.8,2024,NY,18
42.0,6.7,80.7,3.8,0.1,3.7,2024,NY,19
40.2,6.9,72.6,8.2,0.2,4.7,2024,NY,20
43.1,4.3,87.7,1.6,0.5,1.3,2024,NY,21
40.3,6.1,76.5,8.1,0.3,3.8,2024,NY,22
44.1,4.3,88.1,2.6,0.4,1.0,2024,NY,23
42.8,4.7,87.1,2.7,0.2,0.8,2024,NY,24
39.9,9.9,67.9,13.4,0.1,3.6,2024,NY,25
39.0,7.0,66.4,15.8,0.2,6.1,2024,NY,26
40.5,8.1,46.9,39.2,0.5,0.9,2024,NC,1
36.8,12.0,54.6,17.9,0.2,10.7,2024,NC,2
38.5,12.0,64.4,16.0,0.4,1.4,2024,NC,3
37.9,13.7,52.5,24.1,0.3,4.2,2024,NC,4
42.2,10.1,72.9,11.8,0.1,1.3,2024,NC,5
38.6,10.8,49.6,30.3,0.2,4.1,2024,NC,6
42.3,8.5,62.1,17.0,6.2,1.3,2024,NC,7
41.0,11.4,68.2,12.6,0.3,2.4,2024,NC,8
37.4,13.6,55.2,22.7,1.3,1.7,2024,NC,9
42.9,8.8,75.4,9.3,0.1,2.3,2024,NC,10
45.7,7.9,82.8,3.1,1.3,1.0,2024,NC,11
36.8,16.3,38.1,34.7,0.2,5.7,2024,NC,12
39.0,13.1,59.0,20.1,0.3,3.0,2024,NC,13
35.8,13.4,55.0,19.7,0.1,5.8,2024,NC,14
36.3,4.9,81.5,3.0,4.3,1.5,2024,ND,0
37.2,5.0,67.5,16.8,0.1,4.2,2024,OH,1
41.9,1.5,91.9,1.6,0.2,0.5,2024,OH,2
34.7,7.3,53.3,27.7,0.0,5.8,2024,OH,3
40.5,2.8,85.1,3.8,0.1,3.3,2024,OH,4
40.7,7.6,83.9,3.2,0.1,1.0,2024,OH,5
44.3,3.6,85.9,5.1,0.0,0.5,2024,OH,6
43.3,4.3,85.8,3.1,0.1,3.0,2024,OH,7
38.9,4.9,73.9,13.0,0.1,2.8,2024,OH,8
41.0,8.0,74.1,11.3,0.1,1.6,2024,OH,9
38.8,4.0,71.1,15.9,0.1,2.1,2024,OH,10
38.4,8.2,41.2,42.8,0.1,3.0,2024,OH,11
39.3,2.2,86.8,3.9,0.1,2.1,2024,OH,12
41.2,2.9,75.7,11.5,0.1,3.5,2024,OH,13
43.0,3.6,85.7,5.1,0.1,1.0,2024,OH,14
37.2,6.3,71.7,12.6,0.1,3.8,2024,OH,15
36.8,14.8,58.6,8.1,5.3,3.5,2024,OK,1
39.7,6.3,62.0,3.1,16.0,0.8,2024,OK,2
34.6,21.6,60.4,4.8,4.1,1.0,2024,OK,3
37.0,10.9,65.3,6.7,4.6,2.5,2024,OK,4
37.3,11.0,62.4,10.4,3.0,3.6,2024,OK,5
38.9,15.9,63.3,2.5,0.4,10.2,2024,OR,1
42.1,16.3,74.7,0.6,1.3,0.9,2024,OR,2
40.1,15.6,64.0,4.9,0.3,6.8,2024,OR,3
42.5,9.5,78.2,0.8,1.1,2.7,2024,OR,4
42.4,10.2,78.5,1.7,0.3,3.2,2024,OR,5
38.9,22.0,65.9,1.2,0.3,3.4,2024,OR,6
44.0,6.5,79.4,3.3,0.0,6.0,2024,PA,1
36.4,25.5,34.4,25.9,0.1,9.4,2024,PA,2
34.7,7.3,32.0,48.6,0.2,6.4,2024,PA,3
41.7,6.7,73.8,9.1,0.1,6.0,2024,PA,4
39.3,7.3,57.7,23.2,0.1,7.1,2024,PA,5
39.6,17.0,69.0,4.4,0.1,5.3,2024,PA,6
41.3,21.3,65.9,4.7,0.1,3.3,2024,PA,7
43.4,15.6,71.5,6.4,0.1,2.1,2024,PA,8
43.2,7.2,86.3,2.1,0.1,1.0,2024,PA,9
40.2,10.9,69.3,9.7,0.1,5.0,2024,PA,10
40.1,9.6,81.1,3.2,0.1,2.0,2024,PA,11
39.7,3.0,73.3,14.6,0.0,4.1,2024,PA,12
43.8,3.9,89.1,2.0,0.0,0.7,2024,PA,13
45.4,1.8,90.9,2.9,0.1,0.7,2024,PA,14
42.8,2.2,91.1,2.0,0.1,1.7,2024,PA,15
43.1,3.0,87.7,4.1,0.0,1.2,2024,PA,16
43.5,2.6,82.1,7.0,0.1,3.1,2024,PA,17
40.8,20.4,63.2,5.4,0.2,3.5,2024,RI,1
40.8,15.7,72.0,4.3,0.1,3.2,2024,RI,2
41.4,8.0,68.1,18.2,0.1,1.6,2024,SC,1
39.9,7.7,59.6,24.8,0.1,2.1,2024,SC,2
40.1,6.4,70.7,16.5,0.2,0.9,2024,SC,3
38.9,11.7,64.9,16.6,0.1,2.7,2024,SC,4
40.4,6.1,63.7,23.0,0.3,2.1,2024,SC,5
37.7,6.7,41.9,45.7,0.2,1.6,2024,SC,6
45.6,5.5,64.1,25.0,0.2,1.1,2024,SC,7
38.5,5.1,79.4,2.3,7.3,1.5,2024,SD,0
44.3,5.3,88.2,2.1,0.1,0.9,2024,TN,1
40.2,5.9,82.7,5.7,0.1,1.5,2024,TN,2
41.1,6.6,77.7,9.6,0.1,1.4,2024,TN,3
38.0,9.1,75.5,8.0,0.1,2.2,2024,TN,4
38.5,9.9,68.7,12.3,0.1,3.9,2024,TN,5
39.2,8.3,78.0,8.3,0.1,1.1,2024,TN,6
35.6,8.5,70.1,15.3,0.2,1.7,2024,TN,7
41.4,3.9,72.7,17.0,0.1,1.7,2024,TN,8
34.5,9.9,23.1,61.4,0.1,1.9,2024,TN,9
39.2,17.8,59.9,16.2,0.3,1.0,2024,TX,1
36.3,33.7,44.8,12.2,0.1,5.2,2024,TX,2
38.0,16.8,53.1,11.2,0.2,13.7,2024,TX,3
38.8,15.0,57.2,8.4,0.3,13.9,2024,TX,4
36.4,32.8,43.4,14.4,0.1,5.0,2024,TX,5
35.2,36.4,42.5,13.8,0.1,3.2,2024,TX,6
34.4,31.7,24.5,20.8,0.1,19.0,2024,TX,7
36.5,32.8,45.3,11.1,0.1,6.4,2024,TX,8
35.6,40.0,12.3,35.5,0.0,9.8,2024,TX,9
37.0,26.3,54.6,9.2,0.2,5.3,2024,TX,10
34.7,40.7,41.8,11.2,0.2,2.0,2024,TX,11
35.5,24.1,53.3,13.4,0.2,4.3,2024,TX,12
35.6,29.6,57.3,6.5,0.3,2.6,2024,TX,13
38.2,27.2,51.5,14.8,0.2,2.6,2024,TX,14
32.9,81.4,15.0,1.1,0.1,1.1,2024,TX,15
34.4,82.2,11.5,3.1,0.2,1.2,2024,TX,16
36.2,25.7,52.2,14.5,0.2,2.5,2024,TX,17
32.9,43.6,16.9,31.1,0.1,4.9,2024,TX,18
34.6,39.0,50.3,5.6,0.4,1.4,2024,TX,19
34.0,71.0,16.8,6.1,0.1,3.0,2024,TX,20
41.0,32.5,57.7,3.5,0.2,2.5,2024,TX,21
38.2,28.4,38.9,13.4,0.2,15.1,2024,TX,22
34.9,63.0,27.0,3.9,0.2,2.8,2024,TX,23
38.5,18.5,59.9,7.6,0.2,8.4,2024,TX,24
37.8,23.8,56.0,12.7,0.2,3.2,2024,TX,25
38.8,19.8,55.0,9.9,0.1,10.9,2024,TX,26
38.3,54.9,36.5,3.5,0.1,1.7,2024,TX,27
33.4,75.8,16.6,4.4,0.1,1.0,2024,TX,28
33.0,74.9,7.1,14.7,0.1,1.9,2024,TX,29
34.6,35.1,16.3,42.3,0.1,3.2,2024,TX,30
37.3,24.6,55.9,7.6,0.1,6.8,2024,TX,31
32.8,37.4,31.1,19.2,0.1,7.8,2024,TX,32
33.3,59.1,13.6,15.8,0.1,9.2,2024,TX,33
32.1,90.6,7.5,0.6,0.1,0.6,2024,TX,34
32.8,52.7,27.9,11.6,0.1,3.5,2024,TX,35
37.3,33.0,47.7,11.0,0.1,4.0,2024,TX,36
36.5,27.9,51.7,5.3,0.1,10.1,2024,TX,37
38.3,29.0,46.1,11.1,0.1,9.6,2024,TX,38
32.1,14.5,77.8,1.1,0.3,2.2,2024,UT,1
34.5,19.8,70.6,1.0,0.7,2.7,2024,UT,2
31.2,13.2,76.7,0.7,1.4,2.6,2024,UT,3
31.1,16.4,73.2,1.3,0.4,2.2,2024,UT,4
43.7,2.5,89.3,1.2,0.2,1.7,2024,VT,0
41.6,6.4,69.3,12.9,0.2,6.0,2024,VA,1
39.7,7.5,58.4,22.5,0.2,5.7,2024,VA,2
34.7,9.3,38.7,41.4,0.2,2.7,2024,VA,3
37.7,10.1,42.1,40.4,0.1,2.1,2024,VA,4
41.8,4.5,69.0,19.3,0.1,2.0,2024,VA,5
41.0,8.6,77.3,7.7,0.2,1.6,2024,VA,6
37.5,19.3,48.6,20.3,0.1,4.5,2024,VA,7
38.2,19.8,49.8,12.0,0.1,12.4,2024,VA,8
44.2,3.5,86.4,5.2,0.1,1.3,2024,VA,9
38.6,18.1,51.5,8.4,0.1,15.9,2024,VA,10
39.0,15.3,47.5,8.9,0.0,21.6,2024,VA,11
37.4,11.1,56.4,2.3,0.5,22.6,2024,WA,1
40.4,12.1,68.5,2.9,0.9,7.7,2024,WA,2
40.3,11.9,74.4,1.6,0.4,3.6,2024,WA,3
35.5,41.5,49.4,1.2,1.6,1.7,2024,WA,4
38.7,9.2,78.8,1.7,1.0,2.3,2024,WA,5
42.5,9.7,72.0,2.9,1.4,4.5,2024,WA,6
36.5,9.9,61.9,5.0,0.3,14.4,2024,WA,7
40.0,12.0,64.8,2.0,0.9,11.6,2024,WA,8
38.0,14.7,39.3,12.6,0.2,23.3,2024,WA,9
37.3,14.0,58.1,7.0,0.8,7.6,2024,WA,10
44.1,1.3,90.9,3.2,0.1,0.6,2024,WV,1
41.4,3.0,88.0,3.1,0.1,0.8,2024,WV,2
40.6,13.3,73.3,5.3,0.1,1.9,2024,WI,1
37.4,7.2,78.6,4.4,0.1,5.0,2024,WI,2
40.1,3.8,88.9,1.0,0.3,2.4,2024,WI,3
34.3,19.2,40.0,30.7,0.4,5.2,2024,WI,4
43.0,6.0,85.9,1.8,0.1,3.0,2024,WI,5
42.7,6.0,86.0,2.0,0.3,2.6,2024,WI,6
